F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,5,1970,3,6,261,1,91,0.5192307692307693,67,20,0.29850746268656714,1.0,0,1,
6,5,1970,2,4,261,3,91,0.8958333333333334,62,21,0.3387096774193548,0.3333333333333333,5,1,
6,5,1970,2,4,261,3,91,0.8958333333333334,62,21,0.3387096774193548,0.5833333333333334,5,1,
5,6,1970,2,4,261,2,91,0.9361702127659575,60,24,0.4,0.4,9,1,
5,6,1970,2,0,261,2,91,0.9574468085106383,60,24,0.4,1.0,9,1,
5,6,1970,2,4,261,2,91,0.9361702127659575,60,24,0.4,0.5,9,1,
5,9,1970,3,4,261,2,91,0.9140625,86,20,0.23255813953488372,0.6,3,1,
3,6,1970,1,4,261,1,91,0.8888888888888888,34,21,0.6176470588235294,0.6666666666666666,2,1,
5,8,1970,2,4,261,2,91,0.9009009009009009,77,20,0.2597402597402597,0.6,5,1,
3,9,1970,2,4,261,1,91,0.336283185840708,72,29,0.4027777777777778,0.6666666666666666,0,1,
5,9,1970,2,4,261,2,91,0.9557522123893806,72,29,0.4027777777777778,0.5,8,1,
5,13,1970,2,4,261,2,91,0.9720670391061452,108,49,0.4537037037037037,0.6,0,1,
3,13,1970,2,0,261,1,91,0.7206703910614525,108,49,0.4537037037037037,1.0,0,1,
6,7,1970,2,4,261,2,91,0.8709677419354839,56,23,0.4107142857142857,0.6666666666666666,0,1,
0,7,1970,2,6,261,1,91,0.7634408602150538,56,23,0.4107142857142857,1.0,0,1,
3,5,1970,1,4,261,1,91,0.8793103448275862,29,22,0.7586206896551724,0.6666666666666666,2,1,
8,8,1970,3,0,261,1,91,0.44642857142857145,182,35,0.19230769230769232,1.0,0,0,
0,8,1970,3,4,261,1,91,0.4087301587301587,182,35,0.19230769230769232,1.0,0,1,
0,8,1970,3,0,261,1,91,0.7420634920634921,182,35,0.19230769230769232,1.0,0,1,
5,8,1970,3,4,261,2,91,0.2698412698412698,182,35,0.19230769230769232,0.4,7,1,
5,8,1970,3,4,261,2,91,0.2777777777777778,182,35,0.19230769230769232,0.8,7,1,
5,8,1970,3,4,261,2,91,0.2698412698412698,182,35,0.19230769230769232,0.6,7,1,
5,7,1970,2,4,261,2,91,0.9252336448598131,72,24,0.3333333333333333,0.4,18,1,
5,7,1970,2,0,261,2,91,0.9439252336448598,72,24,0.3333333333333333,1.0,18,1,
5,7,1970,2,4,261,2,91,0.9252336448598131,72,24,0.3333333333333333,0.5,18,1,
5,6,1970,2,4,261,2,91,0.9375,65,37,0.5692307692307692,0.4,11,1,
5,6,1970,2,0,261,2,91,0.9553571428571429,65,37,0.5692307692307692,1.0,11,1,
5,6,1970,2,4,261,2,91,0.9375,65,37,0.5692307692307692,0.5,11,1,
5,7,1970,3,4,261,2,91,0.9622641509433962,109,30,0.27522935779816515,0.4,9,1,
5,7,1970,3,0,261,2,91,0.9748427672955975,109,30,0.27522935779816515,1.0,9,1,
5,7,1970,3,4,261,2,91,0.9622641509433962,109,30,0.27522935779816515,0.5,9,1,
5,8,1970,2,4,261,2,91,0.891566265060241,48,23,0.4791666666666667,0.6,5,1,
5,6,1970,1,4,261,2,91,0.8305084745762712,31,18,0.5806451612903226,0.5,8,1,
0,6,1970,2,5,261,1,91,0.6111111111111112,55,24,0.43636363636363634,1.0,0,1,
5,7,1970,2,4,261,2,91,0.956989247311828,59,23,0.3898305084745763,0.6,0,1,
0,7,1970,2,6,261,1,91,0.7956989247311828,59,23,0.3898305084745763,1.0,0,1,
5,7,1970,2,4,261,2,91,0.9587628865979382,63,23,0.36507936507936506,0.6,0,1,
0,7,1970,2,6,261,1,91,0.8041237113402062,63,23,0.36507936507936506,1.0,0,1,
3,43,134,4,4,64,1,6,0.46673490276356194,409,468,1.1442542787286063,0.6666666666666666,0,1,
3,43,134,4,4,64,1,6,0.4790174002047083,409,468,1.1442542787286063,0.6666666666666666,0,1,
0,43,134,4,2,64,1,6,0.19037871033776868,409,468,1.1442542787286063,1.0,0,1,
40,43,134,4,0,64,10,6,0.6683725690890481,409,468,1.1442542787286063,1.0,0,1,
14,43,134,4,8,64,5,6,0.7758444216990789,409,468,1.1442542787286063,0.35714285714285715,0,1,
0,43,134,4,6,64,1,6,0.9754350051177073,409,468,1.1442542787286063,1.0,0,1,
0,43,134,4,6,64,1,6,0.9744114636642784,409,468,1.1442542787286063,1.0,0,1,
0,43,134,4,6,64,1,6,0.9764585465711362,409,468,1.1442542787286063,1.0,0,1,
3,21,134,1,4,64,1,6,0.675,142,31,0.21830985915492956,0.6666666666666666,0,1,
6,21,134,1,4,64,1,6,0.28,142,31,0.21830985915492956,0.5,0,1,
3,21,134,1,4,64,1,6,0.695,142,31,0.21830985915492956,0.6666666666666666,1,1,
7,14,1798,1,3,174,1,16,0.6518518518518519,93,24,0.25806451612903225,0.7551020408163265,0,0,
4,14,1798,1,4,174,1,16,0.6074074074074074,93,24,0.25806451612903225,0.625,0,1,
7,14,1798,1,3,174,1,16,0.7851851851851852,93,24,0.25806451612903225,0.7551020408163265,0,1,
3,14,1798,1,4,174,1,16,0.6888888888888889,93,24,0.25806451612903225,0.6666666666666666,0,1,
5,14,1798,1,4,174,1,16,0.725925925925926,93,24,0.25806451612903225,0.6,1,1,
4,13,1798,1,4,174,1,16,0.25336927223719674,198,150,0.7575757575757576,0.75,0,1,
6,5,1798,1,4,174,1,16,0.1925133689839572,110,63,0.5727272727272728,0.6666666666666666,0,1,
6,5,1798,1,4,174,1,16,0.19786096256684493,110,63,0.5727272727272728,0.8333333333333334,0,1,
41,5,1798,1,6,174,10,16,0.6256684491978609,110,63,0.5727272727272728,0.6585365853658537,23,1,
61,28,1798,5,6,174,18,16,0.28897849462365593,624,86,0.13782051282051283,0.5308743169398907,0,1,
29,28,1798,5,6,174,6,16,0.1303763440860215,624,86,0.13782051282051283,0.49238171611868486,0,1,
34,28,1798,5,6,174,8,16,0.16801075268817203,624,86,0.13782051282051283,0.4908722109533469,0,1,
47,28,1798,5,5,174,25,16,0.22446236559139784,624,86,0.13782051282051283,0.532783326096396,0,1,
8,28,1798,5,3,174,3,16,0.7137096774193549,624,86,0.13782051282051283,0.625,0,1,
8,28,1798,5,3,174,3,16,0.7405913978494624,624,86,0.13782051282051283,0.625,0,1,
194,28,1798,5,7,174,38,16,0.36693548387096775,624,86,0.13782051282051283,0.5328828097518737,0,1,
9,28,1798,5,4,174,2,16,0.21505376344086022,624,86,0.13782051282051283,0.3888888888888889,0,1,
24,28,1798,5,10,174,5,16,0.9637096774193549,624,86,0.13782051282051283,0.4166666666666667,4,1,
17,60,1798,2,0,174,4,16,0.8570019723865878,519,377,0.7263969171483622,1.0,0,1,
30,60,1798,2,0,174,3,16,0.5256410256410257,519,377,0.7263969171483622,1.0,21,1,
14,60,1798,2,6,174,3,16,0.8856015779092702,519,377,0.7263969171483622,0.5,0,1,
11,60,1798,2,0,174,2,16,0.873767258382643,519,377,0.7263969171483622,1.0,0,1,
17,60,1798,2,0,174,4,16,0.8599605522682445,519,377,0.7263969171483622,1.0,0,1,
60,60,1798,2,6,174,5,16,0.522189349112426,519,377,0.7263969171483622,0.15833333333333333,21,0,
60,60,1798,2,6,174,5,16,0.519723865877712,519,377,0.7263969171483622,0.10833333333333334,21,0,
30,60,1798,2,0,174,3,16,0.5424063116370809,519,377,0.7263969171483622,1.0,21,1,
0,0,1798,1,2,174,1,16,0.7,73,41,0.5616438356164384,1.0,0,1,
824,29,1798,1,19,174,453,16,0.36508620689655175,1129,11,0.00974313551815766,0.252360135171378,0,0,
824,29,1798,1,19,174,453,16,0.46163793103448275,1129,11,0.00974313551815766,0.252360135171378,0,0,
70,29,1798,1,9,174,19,16,0.593103448275862,1129,11,0.00974313551815766,0.6285714285714286,0,1,
70,29,1798,1,9,174,19,16,0.5948275862068966,1129,11,0.00974313551815766,0.6571428571428571,0,1,
70,29,1798,1,9,174,19,16,0.5827586206896552,1129,11,0.00974313551815766,0.4714285714285714,0,1,
70,29,1798,1,9,174,19,16,0.5939655172413794,1129,11,0.00974313551815766,0.6428571428571429,0,1,
70,29,1798,1,9,174,19,16,0.5956896551724138,1129,11,0.00974313551815766,0.6714285714285714,0,1,
0,29,1798,1,0,174,1,16,0.8327586206896552,1129,11,0.00974313551815766,1.0,0,1,
0,29,1798,1,0,174,1,16,0.821551724137931,1129,11,0.00974313551815766,1.0,0,1,
0,29,1798,1,0,174,1,16,0.8267241379310345,1129,11,0.00974313551815766,1.0,0,1,
6,29,1798,1,2,174,1,16,0.8568965517241379,1129,11,0.00974313551815766,0.6666666666666666,0,1,
4,29,1798,1,2,174,1,16,0.8706896551724138,1129,11,0.00974313551815766,0.75,0,1,
4,29,1798,1,0,174,3,16,0.8767241379310344,1129,11,0.00974313551815766,1.0,0,1,
5,29,1798,1,1,174,2,16,0.8637931034482759,1129,11,0.00974313551815766,0.8,0,1,
65,29,1798,1,6,174,14,16,0.9258620689655173,1129,11,0.00974313551815766,0.313151364764268,0,1,
3,29,1798,1,3,174,1,16,0.025,1129,11,0.00974313551815766,0.6666666666666666,0,1,
3,6,1798,1,0,174,1,16,0.7346938775510204,73,59,0.8082191780821918,1.0,1,1,
0,8,128,1,2,34,1,5,0.5056179775280899,41,30,0.7317073170731707,1.0,0,1,
3,2,15,1,4,13,1,6,0.9285714285714286,7,30,4.285714285714286,0.6666666666666666,0,1,
17,8,628,1,10,178,6,37,0.36551724137931035,80,39,0.4875,0.6470588235294118,0,1,
17,8,628,1,10,178,6,37,0.33793103448275863,80,39,0.4875,0.47058823529411764,0,1,
5,7,628,1,0,178,3,37,0.75,54,46,0.8518518518518519,1.0,4,1,
5,9,628,1,0,178,3,37,0.5272727272727272,65,22,0.3384615384615385,1.0,4,1,
0,4,628,7,4,178,1,37,0.2396694214876033,137,72,0.5255474452554745,1.0,0,1,
0,4,628,7,4,178,1,37,0.24793388429752067,137,72,0.5255474452554745,1.0,0,1,
5,9,628,1,0,178,3,37,0.5630252100840336,64,32,0.5,1.0,4,1,
0,11,64,3,2,51,1,8,0.9763779527559056,79,126,1.5949367088607596,1.0,0,1,
3,7,36,1,4,23,1,6,0.5945945945945946,40,20,0.5,0.6666666666666666,1,1,
15,11,36,2,0,23,4,6,0.5757575757575758,112,65,0.5803571428571429,1.0,8,1,
21,2,430,1,4,43,4,24,0.5487804878048781,37,25,0.6756756756756757,0.09523809523809523,12,1,
20,3,430,2,4,43,5,24,0.4727272727272727,55,26,0.4727272727272727,0.1,10,1,
10,2,430,1,4,43,2,24,0.7272727272727273,22,23,1.0454545454545454,0.2,5,1,
4,2,430,1,4,43,1,24,0.8409090909090909,16,20,1.25,0.5,2,1,
6,2,430,1,4,43,1,24,0.7551020408163265,20,20,1.0,0.3333333333333333,8,1,
4,2,430,1,4,43,1,24,0.8478260869565217,16,22,1.375,0.5,3,1,
4,2,430,1,4,43,3,24,0.8478260869565217,16,22,1.375,0.5,3,1,
23,2,430,1,4,43,5,24,0.5294117647058824,43,21,0.4883720930232558,0.08695652173913043,14,1,
23,2,430,1,8,43,5,24,0.8470588235294118,43,21,0.4883720930232558,0.782608695652174,14,1,
25,2,430,2,4,43,5,24,0.532608695652174,50,26,0.52,0.08,16,1,
13,2,430,1,4,43,3,24,0.6615384615384615,29,21,0.7241379310344828,0.15384615384615385,9,1,
10,2,430,1,4,43,2,24,0.7592592592592593,23,21,0.9130434782608695,0.2,11,1,
9,2,430,1,4,43,2,24,0.7222222222222222,24,21,0.875,0.2222222222222222,7,1,
20,2,430,1,4,43,4,24,0.6268656716417911,33,23,0.696969696969697,0.1,20,1,
21,3,430,1,4,43,5,24,0.4909090909090909,58,26,0.4482758620689655,0.09523809523809523,12,1,
20,2,430,1,4,43,4,24,0.5857142857142857,36,21,0.5833333333333334,0.1,16,1,
9,2,430,1,4,43,2,24,0.7547169811320755,23,21,0.9130434782608695,0.2222222222222222,7,1,
10,8,178,1,5,25,4,10,0.8930817610062893,52,78,1.5,0.6727272727272727,9,1,
4,14,1988,1,4,121,1,13,0.6074074074074074,93,24,0.25806451612903225,0.625,0,1,
7,14,1988,1,3,121,1,13,0.7851851851851852,93,24,0.25806451612903225,0.7551020408163265,0,1,
3,14,1988,1,4,121,1,13,0.6888888888888889,93,24,0.25806451612903225,0.6666666666666666,0,1,
5,14,1988,1,4,121,1,13,0.725925925925926,93,24,0.25806451612903225,0.6,1,1,
6,5,1988,1,5,121,1,13,0.20526315789473684,112,63,0.5625,0.6666666666666666,0,1,
6,5,1988,1,5,121,1,13,0.21052631578947367,112,63,0.5625,0.8333333333333334,0,1,
41,5,1988,1,6,121,10,13,0.631578947368421,112,63,0.5625,0.6585365853658537,23,1,
211,40,1988,4,0,121,37,13,0.5069637883008357,921,101,0.10966340933767643,1.0,0,1,
188,40,1988,4,0,121,47,13,0.4401114206128134,921,101,0.10966340933767643,1.0,0,1,
211,40,1988,4,0,121,37,13,0.5097493036211699,921,101,0.10966340933767643,1.0,0,1,
188,40,1988,4,9,121,47,13,0.2683379758588672,921,101,0.10966340933767643,0.5166056903349554,0,1,
33,40,1988,4,5,121,8,13,0.19405756731662024,921,101,0.10966340933767643,0.5954545454545455,0,1,
33,40,1988,4,5,121,8,13,0.16620241411327763,921,101,0.10966340933767643,0.5954545454545455,0,1,
13,40,1988,4,7,121,6,13,0.25812441968430827,921,101,0.10966340933767643,0.5934065934065934,0,1,
34,40,1988,4,6,121,12,13,0.0733519034354689,921,101,0.10966340933767643,0.4908722109533469,0,1,
49,40,1988,4,7,121,21,13,0.12163416898792943,921,101,0.10966340933767643,0.6287189574625031,0,1,
8,40,1988,4,3,121,3,13,0.8012999071494893,921,101,0.10966340933767643,0.625,0,1,
8,40,1988,4,3,121,3,13,0.819870009285051,921,101,0.10966340933767643,0.625,0,1,
211,40,1988,4,7,121,37,13,0.45125348189415043,921,101,0.10966340933767643,0.5346337147232032,0,1,
9,40,1988,4,4,121,2,13,0.10584958217270195,921,101,0.10966340933767643,0.3888888888888889,0,1,
422,40,1988,4,11,121,73,13,0.6285979572887651,921,101,0.10966340933767643,0.358609794628752,0,0,
27,40,1988,4,10,121,6,13,0.9740018570102136,921,101,0.10966340933767643,0.37037037037037035,4,1,
0,0,1988,1,2,121,1,13,0.6991869918699187,75,42,0.56,1.0,0,1,
70,29,1988,1,9,121,19,13,0.5134575569358178,918,27,0.029411764705882353,0.6285714285714286,0,1,
70,29,1988,1,9,121,19,13,0.515527950310559,918,27,0.029411764705882353,0.6571428571428571,0,1,
70,29,1988,1,9,121,19,13,0.5010351966873706,918,27,0.029411764705882353,0.4714285714285714,0,1,
70,29,1988,1,9,121,19,13,0.5144927536231884,918,27,0.029411764705882353,0.6428571428571429,0,1,
70,29,1988,1,9,121,19,13,0.5165631469979296,918,27,0.029411764705882353,0.6714285714285714,0,1,
0,29,1988,1,0,121,1,13,0.7991718426501035,918,27,0.029411764705882353,1.0,0,1,
0,29,1988,1,0,121,1,13,0.7857142857142857,918,27,0.029411764705882353,1.0,0,1,
0,29,1988,1,0,121,1,13,0.7919254658385093,918,27,0.029411764705882353,1.0,0,1,
6,29,1988,1,2,121,1,13,0.8281573498964804,918,27,0.029411764705882353,0.6666666666666666,0,1,
4,29,1988,1,2,121,1,13,0.84472049689441,918,27,0.029411764705882353,0.75,0,1,
4,29,1988,1,0,121,3,13,0.8519668737060041,918,27,0.029411764705882353,1.0,0,1,
5,29,1988,1,1,121,2,13,0.8364389233954451,918,27,0.029411764705882353,0.8,0,1,
65,29,1988,1,6,121,14,13,0.9109730848861284,918,27,0.029411764705882353,0.313151364764268,14,1,
3,6,1988,1,0,121,1,13,0.7346938775510204,73,59,0.8082191780821918,1.0,1,1,
2,5,580,1,0,87,1,22,0.6403061224489796,257,53,0.20622568093385213,1.0,0,1,
8,12,580,1,8,87,3,22,0.4900990099009901,121,44,0.36363636363636365,0.625,2,1,
17,3,580,1,8,87,5,22,0.6363636363636364,41,25,0.6097560975609756,0.47058823529411764,7,1,
33,5,580,1,8,87,8,22,0.664179104477612,67,32,0.47761194029850745,0.30303030303030304,14,1,
45,4,580,2,8,87,11,22,0.5294117647058824,85,40,0.47058823529411764,0.15555555555555556,22,1,
59,4,580,2,8,87,19,22,0.4378698224852071,101,34,0.33663366336633666,0.11864406779661017,35,1,
57,4,580,1,6,87,10,22,0.5864197530864198,88,41,0.4659090909090909,0.38596491228070173,39,1,
57,4,580,1,0,87,10,22,0.845679012345679,88,41,0.4659090909090909,1.0,39,1,
26,19,299,2,6,19,7,3,0.6786271450858035,364,217,0.5961538461538461,0.11538461538461539,0,1,
12,19,299,2,6,19,4,3,0.8611544461778471,364,217,0.5961538461538461,0.5,12,1,
4,14,1405,1,4,110,1,12,0.5984848484848485,93,22,0.23655913978494625,0.625,0,1,
7,14,1405,1,3,110,1,12,0.7803030303030303,93,22,0.23655913978494625,0.7551020408163265,0,1,
3,14,1405,1,4,110,1,12,0.6818181818181818,93,22,0.23655913978494625,0.6666666666666666,0,1,
5,14,1405,1,4,110,1,12,0.7196969696969697,93,22,0.23655913978494625,0.6,1,1,
6,5,1405,1,4,110,1,12,0.1925133689839572,110,63,0.5727272727272728,0.6666666666666666,0,1,
6,5,1405,1,4,110,1,12,0.19786096256684493,110,63,0.5727272727272728,0.8333333333333334,0,1,
41,5,1405,1,6,110,10,12,0.6256684491978609,110,63,0.5727272727272728,0.6585365853658537,23,1,
27,46,1405,4,5,110,5,12,0.2993377483443709,640,52,0.08125,0.6074074074074074,0,1,
10,46,1405,4,4,110,2,12,0.22251655629139072,640,52,0.08125,0.45,0,1,
25,46,1405,4,8,110,4,12,0.5350993377483444,640,52,0.08125,0.5377777777777778,0,1,
27,46,1405,4,5,110,5,12,0.33642384105960266,640,52,0.08125,0.6074074074074074,0,1,
22,46,1405,4,5,110,6,12,0.23311258278145697,640,52,0.08125,0.6094276094276094,0,1,
30,46,1405,4,5,110,6,12,0.623841059602649,640,52,0.08125,0.6537037037037037,0,1,
27,46,1405,4,5,110,5,12,0.26225165562913905,640,52,0.08125,0.6074074074074074,0,1,
39,46,1405,4,7,110,9,12,0.48874172185430464,640,52,0.08125,0.5094017094017094,0,1,
32,46,1405,4,5,110,12,12,0.4463576158940397,640,52,0.08125,0.4952651515151515,0,1,
8,46,1405,4,3,110,3,12,0.7218543046357616,640,52,0.08125,0.625,0,1,
8,46,1405,4,3,110,3,12,0.7483443708609272,640,52,0.08125,0.625,0,1,
55,46,1405,4,5,110,17,12,0.5682119205298013,640,52,0.08125,0.5456762749445676,0,1,
9,46,1405,4,4,110,2,12,0.21059602649006623,640,52,0.08125,0.3888888888888889,0,1,
24,46,1405,4,10,110,5,12,0.9642384105960264,640,52,0.08125,0.4166666666666667,0,1,
0,46,1405,4,2,110,1,12,0.07152317880794702,640,52,0.08125,1.0,0,1,
0,46,1405,4,2,110,1,12,0.06622516556291391,640,52,0.08125,1.0,0,1,
0,46,1405,4,2,110,1,12,0.07682119205298013,640,52,0.08125,1.0,0,1,
0,46,1405,4,2,110,1,12,0.07549668874172186,640,52,0.08125,1.0,0,1,
0,46,1405,4,2,110,1,12,0.07417218543046358,640,52,0.08125,1.0,0,1,
0,46,1405,4,2,110,1,12,0.06357615894039735,640,52,0.08125,1.0,0,1,
0,46,1405,4,2,110,1,12,0.06225165562913907,640,52,0.08125,1.0,0,1,
0,46,1405,4,2,110,1,12,0.0728476821192053,640,52,0.08125,1.0,0,1,
0,46,1405,4,2,110,1,12,0.06490066225165562,640,52,0.08125,1.0,0,1,
0,46,1405,4,2,110,1,12,0.07019867549668875,640,52,0.08125,1.0,0,1,
0,0,1405,1,2,110,1,12,0.7032967032967034,54,31,0.5740740740740741,1.0,0,1,
70,20,1405,1,9,110,19,12,0.659634317862166,680,11,0.016176470588235296,0.6285714285714286,0,1,
70,20,1405,1,9,110,19,12,0.6624472573839663,680,11,0.016176470588235296,0.6571428571428571,0,1,
70,20,1405,1,9,110,19,12,0.6427566807313643,680,11,0.016176470588235296,0.4714285714285714,0,1,
70,20,1405,1,9,110,19,12,0.6610407876230661,680,11,0.016176470588235296,0.6428571428571429,0,1,
70,20,1405,1,9,110,19,12,0.6638537271448663,680,11,0.016176470588235296,0.6714285714285714,0,1,
0,20,1405,1,0,110,1,12,0.7355836849507735,680,11,0.016176470588235296,1.0,0,1,
0,20,1405,1,0,110,1,12,0.720112517580872,680,11,0.016176470588235296,1.0,0,1,
0,20,1405,1,0,110,1,12,0.7271448663853727,680,11,0.016176470588235296,1.0,0,1,
6,20,1405,1,2,110,1,12,0.7735583684950773,680,11,0.016176470588235296,0.6666666666666666,0,1,
4,20,1405,1,2,110,1,12,0.7960618846694796,680,11,0.016176470588235296,0.75,0,1,
4,20,1405,1,0,110,3,12,0.8059071729957806,680,11,0.016176470588235296,1.0,0,1,
5,20,1405,1,1,110,2,12,0.7848101265822784,680,11,0.016176470588235296,0.8,0,1,
60,20,1405,1,6,110,13,12,0.8860759493670886,680,11,0.016176470588235296,0.2866666666666667,0,1,
3,20,1405,1,3,110,1,12,0.0450070323488045,680,11,0.016176470588235296,0.6666666666666666,0,1,
3,6,1405,1,0,110,1,12,0.7346938775510204,73,59,0.8082191780821918,1.0,1,1,
0,11,435,1,3,119,1,23,0.5824468085106383,51,28,0.5490196078431373,1.0,0,1,
0,9,435,1,2,119,1,23,0.32323232323232326,65,20,0.3076923076923077,1.0,0,1,
12,10,435,1,6,119,4,23,0.9242424242424242,83,26,0.3132530120481928,0.5833333333333334,8,2,
37,7,435,1,10,119,9,23,0.875,92,19,0.20652173913043478,0.5405405405405406,19,1,
74,7,435,1,9,119,17,23,0.87109375,92,19,0.20652173913043478,0.2635135135135135,19,0,
0,7,211,1,2,51,1,8,0.2808219178082192,91,31,0.34065934065934067,1.0,0,1,
0,7,211,1,4,51,1,8,0.4383561643835616,91,31,0.34065934065934067,1.0,0,1,
0,7,211,1,4,51,1,8,0.4452054794520548,91,31,0.34065934065934067,1.0,0,1,
7,17,211,1,4,51,2,8,0.24423963133640553,152,37,0.24342105263157895,0.42857142857142855,0,1,
4,17,211,1,4,51,1,8,0.6175115207373272,152,37,0.24342105263157895,0.75,0,1,
4,17,211,1,4,51,1,8,0.6405529953917051,152,37,0.24342105263157895,0.75,0,1,
4,17,211,1,4,51,1,8,0.5944700460829493,152,37,0.24342105263157895,0.75,0,1,
4,17,211,1,4,51,1,8,0.6682027649769585,152,37,0.24342105263157895,0.75,0,1,
15,17,211,1,4,51,4,8,0.4423963133640553,152,37,0.24342105263157895,0.2,0,1,
5,17,211,1,0,51,1,8,0.3271889400921659,152,37,0.24342105263157895,1.0,0,1,
8,17,211,1,4,51,3,8,0.33640552995391704,152,37,0.24342105263157895,0.5,0,1,
21,17,211,1,8,51,5,8,0.7741935483870968,152,37,0.24342105263157895,0.6607142857142857,8,1,
16,3,331,1,4,42,6,25,0.8588235294117647,49,25,0.5102040816326531,0.1875,14,1,
0,2,331,2,3,42,1,25,0.8737864077669902,48,37,0.7708333333333334,1.0,0,1,
4,2,331,1,4,42,1,25,0.4716981132075472,64,29,0.453125,0.75,0,1,
78,2,331,1,4,42,13,25,0.7735849056603774,64,29,0.453125,0.2564102564102564,31,0,
39,2,331,1,4,42,7,25,0.5660377358490566,64,29,0.453125,0.10256410256410256,31,1,
39,2,331,1,4,42,7,25,0.6886792452830188,64,29,0.453125,0.3076923076923077,31,1,
0,10,197,2,0,89,1,20,0.21559633027522937,137,51,0.3722627737226277,1.0,0,1,
0,11,197,1,0,89,1,20,0.34,89,42,0.47191011235955055,1.0,0,1,
0,10,197,3,4,89,1,20,0.7378542510121457,159,54,0.33962264150943394,1.0,0,1,
8,10,197,3,3,89,1,20,0.8562753036437247,159,54,0.33962264150943394,0.4,0,0,
71,13,197,4,6,89,14,20,0.6225961538461539,249,127,0.5100401606425703,0.8098591549295775,38,1,
4,4,197,1,4,89,1,20,0.7627118644067796,24,26,1.0833333333333333,0.5,3,1,
4,4,197,1,4,89,1,20,0.7627118644067796,24,26,1.0833333333333333,0.625,3,1,
0,14,171,2,0,24,1,10,0.7963636363636364,177,72,0.4067796610169492,1.0,0,1,
0,14,171,2,7,24,1,10,0.6909090909090909,177,72,0.4067796610169492,1.0,0,1,
0,5,171,4,6,24,1,10,0.9238095238095239,72,23,0.3194444444444444,1.0,0,1,
62,5,171,3,0,24,8,10,0.9090909090909091,121,53,0.4380165289256198,1.0,20,1,
0,10,179,4,6,23,1,8,0.3389830508474576,306,70,0.22875816993464052,1.0,0,1,
0,10,179,4,0,23,1,8,0.9297820823244553,306,70,0.22875816993464052,1.0,0,1,
0,2,179,2,0,23,1,8,0.5320754716981132,117,116,0.9914529914529915,1.0,0,1,
0,5,214,3,0,23,1,11,0.29239766081871343,105,41,0.3904761904761905,1.0,0,1,
0,5,214,3,0,23,1,11,0.2807017543859649,105,41,0.3904761904761905,1.0,0,0,
0,5,214,3,0,23,1,11,0.9649122807017544,105,41,0.3904761904761905,1.0,0,1,
0,5,214,3,5,23,1,11,0.672514619883041,105,41,0.3904761904761905,1.0,0,1,
0,5,214,2,4,23,1,11,0.8503937007874016,68,42,0.6176470588235294,1.0,0,1,
0,9,6263,2,5,1086,1,392,0.59,61,23,0.3770491803278688,1.0,0,1,
3,10,6263,1,4,1086,1,392,0.7472527472527473,56,19,0.3392857142857143,0.6666666666666666,2,1,
0,19,6263,1,2,1086,1,392,0.41363636363636364,137,59,0.4306569343065693,1.0,0,1,
0,4,6263,3,0,1086,1,392,0.75,146,53,0.363013698630137,1.0,0,1,
0,4,6263,3,0,1086,1,392,0.8169642857142857,146,53,0.363013698630137,1.0,0,1,
0,4,6263,3,0,1086,1,392,0.7366071428571429,146,53,0.363013698630137,1.0,0,1,
0,10,6263,9,0,1086,1,392,0.5196374622356495,250,31,0.124,1.0,0,1,
0,12,6263,2,10,1086,1,392,0.8584474885844748,321,78,0.24299065420560748,1.0,0,1,
0,8,6263,2,0,1086,1,392,0.5535714285714286,76,20,0.2631578947368421,1.0,0,1,
0,6,6263,7,0,1086,1,392,0.46174142480211083,229,88,0.38427947598253276,1.0,0,1,
0,6,6263,7,0,1086,1,392,0.7440633245382586,229,88,0.38427947598253276,1.0,0,1,
0,12,6263,4,2,1086,1,392,0.08123791102514506,332,128,0.3855421686746988,1.0,0,1,
0,12,6263,4,2,1086,1,392,0.09671179883945841,332,128,0.3855421686746988,1.0,0,1,
